seed,policy,provisioning_delay_epochs,miss_to_action_cost_ratio,normalized_cost,missed_event_fraction,action_rate
20260806,snapshot,2,2,0.92,0.26,0.4
20260806,satcap,0,2,0.9,0.22,0.46
20260806,satcap,1,2,0.98,0.26,0.46
20260806,satcap,2,2,1.04,0.3,0.44
20260807,no_action,0,2,0.92,0.46,0.0
20260807,no_action,1,2,0.92,0.46,0.0
20260807,no_action,2,2,0.92,0.46,0.0
20260807,reactive,0,2,0.6799999999999999,0.1,0.48
20260807,reactive,1,2,0.74,0.12,0.5
20260807,reactive,2,2,0.8400000000000001,0.16,0.52
20260807,snapshot,0,2,0.8,0.1,0.6
20260807,snapshot,1,2,0.84,0.12,0.6
20260807,snapshot,2,2,0.98,0.18,0.62
20260807,satcap,0,2,0.6799999999999999,0.1,0.48
20260807,satcap,1,2,0.74,0.12,0.5
20260807,satcap,2,2,0.8400000000000001,0.16,0.52
20260808,no_action,0,2,1.08,0.54,0.0
20260808,no_action,1,2,1.08,0.54,0.0
20260808,no_action,2,2,1.08,0.54,0.0
20260808,reactive,0,2,0.78,0.12,0.54
20260808,reactive,1,2,0.8200000000000001,0.14,0.54
20260808,reactive,2,2,0.9400000000000001,0.2,0.54
20260808,snapshot,0,2,0.82,0.12,0.58
20260808,snapshot,1,2,0.86,0.14,0.58
20260808,snapshot,2,2,0.8999999999999999,0.16,0.58
20260808,satcap,0,2,1.06,0.14,0.78
20260808,satcap,1,2,1.04,0.14,0.76
20260808,satcap,2,2,1.02,0.12,0.78
20260809,no_action,0,2,0.8,0.4,0.0
20260809,no_action,1,2,0.8,0.4,0.0
20260809,no_action,2,2,0.8,0.4,0.0
20260809,reactive,0,2,0.68,0.14,0.4
20260809,reactive,1,2,0.72,0.16,0.4
20260809,reactive,2,2,0.7,0.16,0.38
20260809,snapshot,0,2,0.72,0.12,0.48
20260809,snapshot,1,2,0.76,0.14,0.48
20260809,snapshot,2,2,0.7,0.12,0.46
20260809,satcap,0,2,0.68,0.14,0.4
20260809,satcap,1,2,0.72,0.16,0.4
20260809,satcap,2,2,0.7,0.16,0.38
20260810,no_action,0,2,1.2,0.6,0.0
20260810,no_action,1,2,1.2,0.6,0.0
20260810,no_action,2,2,1.2,0.6,0.0
20260810,reactive,0,2,0.94,0.16,0.62
20260810,reactive,1,2,0.92,0.14,0.64
20260810,reactive,2,2,0.96,0.16,0.64
20260810,snapshot,0,2,0.86,0.14,0.58
20260810,snapshot,1,2,0.88,0.14,0.6
20260810,snapshot,2,2,0.86,0.12,0.62
20260810,satcap,0,2,0.94,0.16,0.62
20260810,satcap,1,2,0.92,0.14,0.64
20260810,satcap,2,2,0.96,0.16,0.64
20260811,no_action,0,2,1.48,0.74,0.0
20260811,no_action,1,2,1.48,0.74,0.0
20260811,no_action,2,2,1.48,0.74,0.0
20260811,reactive,0,2,0.94,0.1,0.74
20260811,reactive,1,2,1.0,0.14,0.72
20260811,reactive,2,2,1.04,0.16,0.72
20260811,snapshot,0,2,0.9600000000000001,0.14,0.68
20260811,snapshot,1,2,1.02,0.18,0.66
20260811,snapshot,2,2,1.1400000000000001,0.24,0.66
20260811,satcap,0,2,0.94,0.1,0.74
20260811,satcap,1,2,1.0,0.14,0.72
20260811,satcap,2,2,1.04,0.16,0.72
20260812,no_action,0,2,1.36,0.68,0.0
20260812,no_action,1,2,1.36,0.68,0.0
20260812,no_action,2,2,1.36,0.68,0.0
20260812,reactive,0,2,0.8400000000000001,0.08,0.68
20260812,reactive,1,2,0.98,0.16,0.66
20260812,reactive,2,2,1.1,0.22,0.66
20260812,snapshot,0,2,0.8999999999999999,0.1,0.7
20260812,snapshot,1,2,0.98,0.14,0.7
20260812,snapshot,2,2,1.06,0.18,0.7
20260812,satcap,0,2,0.8400000000000001,0.08,0.68
20260812,satcap,1,2,0.98,0.16,0.66
20260812,satcap,2,2,1.1,0.22,0.66
20260813,no_action,0,2,1.0,0.5,0.0
20260813,no_action,1,2,1.0,0.5,0.0
20260813,no_action,2,2,1.0,0.5,0.0
20260813,reactive,0,2,0.78,0.14,0.5
20260813,reactive,1,2,0.9,0.2,0.5
20260813,reactive,2,2,0.9,0.2,0.5
20260813,snapshot,0,2,0.8,0.18,0.44
20260813,snapshot,1,2,0.88,0.22,0.44
20260813,snapshot,2,2,0.88,0.22,0.44
20260813,satcap,0,2,0.78,0.14,0.5
20260813,satcap,1,2,0.9,0.2,0.5
20260813,satcap,2,2,0.9,0.2,0.5
20260814,no_action,0,2,0.88,0.44,0.0
20260814,no_action,1,2,0.88,0.44,0.0
20260814,no_action,2,2,0.88,0.44,0.0
20260814,reactive,0,2,0.78,0.16,0.46
20260814,reactive,1,2,0.94,0.24,0.46
20260814,reactive,2,2,1.0,0.26,0.48
20260814,snapshot,0,2,0.7,0.1,0.5
20260814,snapshot,1,2,0.9,0.2,0.5
20260814,snapshot,2,2,0.96,0.22,0.52
20260814,satcap,0,2,0.78,0.16,0.46
20260814,satcap,1,2,0.94,0.24,0.46
20260814,satcap,2,2,1.0,0.26,0.48
20260815,no_action,0,2,1.56,0.78,0.0
20260815,no_action,1,2,1.56,0.78,0.0
20260815,no_action,2,2,1.56,0.78,0.0
20260815,reactive,0,2,1.0,0.12,0.76
20260815,reactive,1,2,1.18,0.22,0.74
20260815,reactive,2,2,1.2,0.24,0.72
20260815,snapshot,0,2,1.2200000000000002,0.34,0.54
20260815,snapshot,1,2,1.32,0.4,0.52
20260815,snapshot,2,2,1.22,0.36,0.5
20260815,satcap,0,2,1.0,0.12,0.76
20260815,satcap,1,2,1.18,0.22,0.74
20260815,satcap,2,2,1.2,0.24,0.72
20260816,no_action,0,2,1.24,0.62,0.0
20260816,no_action,1,2,1.24,0.62,0.0
20260816,no_action,2,2,1.24,0.62,0.0
20260816,reactive,0,2,1.04,0.22,0.6
20260816,reactive,1,2,1.1400000000000001,0.28,0.58
20260816,reactive,2,2,1.08,0.26,0.56
20260816,snapshot,0,2,1.06,0.26,0.54
20260816,snapshot,1,2,1.06,0.26,0.54
20260816,snapshot,2,2,1.12,0.3,0.52
20260816,satcap,0,2,1.04,0.22,0.6
20260816,satcap,1,2,1.1400000000000001,0.28,0.58
20260816,satcap,2,2,1.08,0.26,0.56
20260817,no_action,0,2,1.76,0.88,0.0
20260817,no_action,1,2,1.76,0.88,0.0
20260817,no_action,2,2,1.76,0.88,0.0
20260817,reactive,0,2,1.0,0.06,0.88
20260817,reactive,1,2,1.0,0.06,0.88
20260817,reactive,2,2,1.02,0.08,0.86
20260817,snapshot,0,2,1.72,0.78,0.16
20260817,snapshot,1,2,1.78,0.8,0.18
20260817,snapshot,2,2,1.76,0.78,0.2
20260817,satcap,0,2,1.0,0.06,0.88
20260817,satcap,1,2,1.0,0.06,0.88
20260817,satcap,2,2,1.02,0.08,0.86
20260818,no_action,0,2,0.92,0.46,0.0
20260818,no_action,1,2,0.92,0.46,0.0
20260818,no_action,2,2,0.92,0.46,0.0
20260818,reactive,0,2,0.78,0.16,0.46
20260818,reactive,1,2,0.7,0.12,0.46
20260818,reactive,2,2,0.8200000000000001,0.18,0.46
20260818,snapshot,0,2,0.92,0.12,0.68
20260818,snapshot,1,2,0.8,0.06,0.68
20260818,snapshot,2,2,0.8800000000000001,0.1,0.68
20260818,satcap,0,2,0.78,0.16,0.46
20260818,satcap,1,2,0.7,0.12,0.46
20260818,satcap,2,2,0.8200000000000001,0.18,0.46
20260819,no_action,0,2,0.68,0.34,0.0
20260819,no_action,1,2,0.68,0.34,0.0
20260819,no_action,2,2,0.68,0.34,0.0
20260819,reactive,0,2,0.5,0.08,0.34
20260819,reactive,1,2,0.5,0.08,0.34
20260819,reactive,2,2,0.54,0.1,0.34
20260819,snapshot,0,2,0.54,0.12,0.3
20260819,snapshot,1,2,0.52,0.1,0.32
20260819,snapshot,2,2,0.6000000000000001,0.14,0.32
20260819,satcap,0,2,0.5,0.08,0.34
20260819,satcap,1,2,0.5,0.08,0.34
20260819,satcap,2,2,0.54,0.1,0.34
20260820,no_action,0,2,1.96,0.98,0.0
20260820,no_action,1,2,1.96,0.98,0.0
20260820,no_action,2,2,1.96,0.98,0.0
20260820,reactive,0,2,1.02,0.02,0.98
20260820,reactive,1,2,1.02,0.02,0.98
20260820,reactive,2,2,1.02,0.02,0.98
20260820,snapshot,0,2,1.02,0.02,0.98
20260820,snapshot,1,2,1.02,0.02,0.98
20260820,snapshot,2,2,1.02,0.02,0.98
20260820,satcap,0,2,1.02,0.02,0.98
20260820,satcap,1,2,1.02,0.02,0.98
20260820,satcap,2,2,1.02,0.02,0.98
20260821,no_action,0,2,1.16,0.58,0.0
20260821,no_action,1,2,1.16,0.58,0.0
20260821,no_action,2,2,1.16,0.58,0.0
20260821,reactive,0,2,0.94,0.18,0.58
20260821,reactive,1,2,0.96,0.18,0.6
20260821,reactive,2,2,0.98,0.18,0.62
20260821,snapshot,0,2,0.9600000000000001,0.08,0.8
20260821,snapshot,1,2,0.9600000000000001,0.08,0.8
20260821,snapshot,2,2,0.9600000000000001,0.08,0.8
20260821,satcap,0,2,0.94,0.18,0.58
20260821,satcap,1,2,0.96,0.18,0.6
20260821,satcap,2,2,0.98,0.18,0.62
20260822,no_action,0,2,1.44,0.72,0.0
20260822,no_action,1,2,1.44,0.72,0.0
20260822,no_action,2,2,1.44,0.72,0.0
20260822,reactive,0,2,0.9199999999999999,0.1,0.72
20260822,reactive,1,2,0.94,0.1,0.74
20260822,reactive,2,2,0.88,0.06,0.76
20260822,snapshot,0,2,0.88,0.08,0.72
20260822,snapshot,1,2,1.02,0.14,0.74
20260822,snapshot,2,2,1.0,0.12,0.76
20260822,satcap,0,2,0.9199999999999999,0.1,0.72
20260822,satcap,1,2,0.94,0.1,0.74
20260822,satcap,2,2,0.88,0.06,0.76
20260823,no_action,0,2,0.92,0.46,0.0
20260823,no_action,1,2,0.92,0.46,0.0
20260823,no_action,2,2,0.92,0.46,0.0
20260823,reactive,0,2,0.78,0.16,0.46
20260823,reactive,1,2,0.8,0.16,0.48
20260823,reactive,2,2,0.8,0.16,0.48
20260823,snapshot,0,2,0.8,0.18,0.44
20260823,snapshot,1,2,0.78,0.16,0.46
20260823,snapshot,2,2,0.9,0.22,0.46
20260823,satcap,0,2,1.02,0.26,0.5
20260823,satcap,1,2,1.08,0.28,0.52
20260823,satcap,2,2,0.92,0.2,0.52
20260824,no_action,0,2,1.28,0.64,0.0
20260824,no_action,1,2,1.28,0.64,0.0
20260824,no_action,2,2,1.28,0.64,0.0
20260824,reactive,0,2,0.92,0.14,0.64
20260824,reactive,1,2,0.94,0.16,0.62
20260824,reactive,2,2,1.0,0.2,0.6
20260824,snapshot,0,2,0.98,0.16,0.66
20260824,snapshot,1,2,1.0,0.18,0.64
20260824,snapshot,2,2,1.06,0.22,0.62
20260824,satcap,0,2,0.92,0.14,0.64
20260824,satcap,1,2,0.94,0.16,0.62
20260824,satcap,2,2,1.0,0.2,0.6
20260825,no_action,0,2,1.2,0.6,0.0
20260825,no_action,1,2,1.2,0.6,0.0
20260825,no_action,2,2,1.2,0.6,0.0
20260825,reactive,0,2,0.88,0.14,0.6
20260825,reactive,1,2,0.98,0.2,0.58
20260825,reactive,2,2,0.94,0.18,0.58
20260825,snapshot,0,2,0.8600000000000001,0.2,0.46
20260825,snapshot,1,2,0.96,0.26,0.44
20260825,snapshot,2,2,1.0,0.28,0.44
20260825,satcap,0,2,0.88,0.14,0.6
20260825,satcap,1,2,0.98,0.2,0.58
20260825,satcap,2,2,0.94,0.18,0.58
20260826,no_action,0,2,1.36,0.68,0.0
20260826,no_action,1,2,1.36,0.68,0.0
20260826,no_action,2,2,1.36,0.68,0.0
20260826,reactive,0,2,0.92,0.12,0.68
20260826,reactive,1,2,1.04,0.18,0.68
20260826,reactive,2,2,1.08,0.2,0.68
20260826,snapshot,0,2,0.96,0.1,0.76
20260826,snapshot,1,2,1.06,0.14,0.78
20260826,snapshot,2,2,1.02,0.12,0.78
20260826,satcap,0,2,1.0,0.0,1.0
20260826,satcap,1,2,1.0,0.0,1.0
20260826,satcap,2,2,1.0,0.0,1.0
20260727,no_action,0,5,3.1,0.62,0.0
20260727,no_action,1,5,3.1,0.62,0.0
20260727,no_action,2,5,3.1,0.62,0.0
20260727,reactive,0,5,1.12,0.1,0.62
20260727,reactive,1,5,1.22,0.12,0.62
20260727,reactive,2,5,1.5,0.18,0.6
20260727,snapshot,0,5,1.2,0.1,0.7
20260727,snapshot,1,5,1.2,0.1,0.7
20260727,snapshot,2,5,1.1,0.08,0.7
20260727,satcap,0,5,1.12,0.1,0.62
20260727,satcap,1,5,1.22,0.12,0.62
20260727,satcap,2,5,1.5,0.18,0.6
20260728,no_action,0,5,1.6,0.32,0.0
20260728,no_action,1,5,1.6,0.32,0.0
20260728,no_action,2,5,1.6,0.32,0.0
20260728,reactive,0,5,1.0,0.14,0.3
20260728,reactive,1,5,0.8999999999999999,0.12,0.3
20260728,reactive,2,5,1.2,0.18,0.3
20260728,snapshot,0,5,0.8,0.08,0.4
20260728,snapshot,1,5,0.8,0.08,0.4
20260728,snapshot,2,5,1.2999999999999998,0.18,0.4
20260728,satcap,0,5,1.0,0.14,0.3
20260728,satcap,1,5,0.8999999999999999,0.12,0.3
20260728,satcap,2,5,1.2,0.18,0.3
20260729,no_action,0,5,2.8000000000000003,0.56,0.0
20260729,no_action,1,5,2.8000000000000003,0.56,0.0
20260729,no_action,2,5,2.8000000000000003,0.56,0.0
20260729,reactive,0,5,1.2400000000000002,0.14,0.54
20260729,reactive,1,5,1.46,0.18,0.56
20260729,reactive,2,5,1.58,0.2,0.58
20260729,snapshot,0,5,1.1400000000000001,0.08,0.74
20260729,snapshot,1,5,1.26,0.1,0.76
20260729,snapshot,2,5,1.46,0.14,0.76
20260729,satcap,0,5,1.22,0.08,0.82
20260729,satcap,1,5,1.3,0.1,0.8
20260729,satcap,2,5,1.4,0.12,0.8
20260730,no_action,0,5,3.1,0.62,0.0
20260730,no_action,1,5,3.1,0.62,0.0
20260730,no_action,2,5,3.1,0.62,0.0
20260730,reactive,0,5,1.12,0.1,0.62
20260730,reactive,1,5,1.52,0.18,0.62
20260730,reactive,2,5,1.52,0.18,0.62
20260730,snapshot,0,5,1.52,0.16,0.72
20260730,snapshot,1,5,1.6199999999999999,0.18,0.72
20260730,snapshot,2,5,1.5999999999999999,0.18,0.7
20260730,satcap,0,5,1.12,0.1,0.62
20260730,satcap,1,5,1.52,0.18,0.62
20260730,satcap,2,5,1.52,0.18,0.62
20260731,no_action,0,5,2.7,0.54,0.0
20260731,no_action,1,5,2.7,0.54,0.0
20260731,no_action,2,5,2.7,0.54,0.0
20260731,reactive,0,5,1.04,0.1,0.54
20260731,reactive,1,5,1.2200000000000002,0.14,0.52
20260731,reactive,2,5,1.42,0.18,0.52
20260731,snapshot,0,5,1.06,0.06,0.76
20260731,snapshot,1,5,0.96,0.04,0.76
20260731,snapshot,2,5,1.26,0.1,0.76
20260731,satcap,0,5,1.04,0.1,0.54
20260731,satcap,1,5,1.2200000000000002,0.14,0.52
20260731,satcap,2,5,1.42,0.18,0.52
20260732,no_action,0,5,3.3000000000000003,0.66,0.0
20260732,no_action,1,5,3.3000000000000003,0.66,0.0
20260732,no_action,2,5,3.3000000000000003,0.66,0.0
20260732,reactive,0,5,1.46,0.16,0.66
20260732,reactive,1,5,1.6600000000000001,0.2,0.66
20260732,reactive,2,5,2.06,0.28,0.66
20260732,snapshot,0,5,1.6,0.2,0.6
20260732,snapshot,1,5,1.7000000000000002,0.22,0.6
20260732,snapshot,2,5,2.1,0.3,0.6
20260732,satcap,0,5,1.46,0.16,0.66
20260732,satcap,1,5,1.6600000000000001,0.2,0.66
20260732,satcap,2,5,2.06,0.28,0.66
20260733,no_action,0,5,3.4000000000000004,0.68,0.0
20260733,no_action,1,5,3.4000000000000004,0.68,0.0
20260733,no_action,2,5,3.4000000000000004,0.68,0.0
20260733,reactive,0,5,1.1800000000000002,0.1,0.68
20260733,reactive,1,5,1.28,0.12,0.68
20260733,reactive,2,5,1.48,0.16,0.68
20260733,snapshot,0,5,1.3800000000000001,0.14,0.68
20260733,snapshot,1,5,1.48,0.16,0.68
20260733,snapshot,2,5,1.7800000000000002,0.22,0.68
20260733,satcap,0,5,1.1800000000000002,0.1,0.68
20260733,satcap,1,5,1.28,0.12,0.68
20260733,satcap,2,5,1.48,0.16,0.68
20260734,no_action,0,5,2.8000000000000003,0.56,0.0
20260734,no_action,1,5,2.8000000000000003,0.56,0.0
20260734,no_action,2,5,2.8000000000000003,0.56,0.0
20260734,reactive,0,5,1.2400000000000002,0.14,0.54
20260734,reactive,1,5,1.62,0.22,0.52
20260734,reactive,2,5,1.6,0.22,0.5
20260734,snapshot,0,5,1.08,0.06,0.78
20260734,snapshot,1,5,1.26,0.1,0.76
20260734,snapshot,2,5,1.24,0.1,0.74
20260734,satcap,0,5,1.2400000000000002,0.14,0.54
20260734,satcap,1,5,1.62,0.22,0.52
20260734,satcap,2,5,1.6,0.22,0.5
20260735,no_action,0,5,2.3000000000000003,0.46,0.0
20260735,no_action,1,5,2.3000000000000003,0.46,0.0
20260735,no_action,2,5,2.3000000000000003,0.46,0.0
20260735,reactive,0,5,1.28,0.16,0.48
20260735,reactive,1,5,1.58,0.22,0.48
20260735,reactive,2,5,1.68,0.24,0.48
20260735,snapshot,0,5,2.04,0.38,0.14
20260735,snapshot,1,5,2.04,0.38,0.14
20260735,snapshot,2,5,2.16,0.4,0.16
20260735,satcap,0,5,2.22,0.42,0.12
20260735,satcap,1,5,2.04,0.38,0.14
20260735,satcap,2,5,1.94,0.36,0.14
20260736,no_action,0,5,4.3,0.86,0.0
20260736,no_action,1,5,4.3,0.86,0.0
20260736,no_action,2,5,4.3,0.86,0.0
20260736,reactive,0,5,1.18,0.06,0.88
20260736,reactive,1,5,1.1,0.04,0.9
20260736,reactive,2,5,1.3,0.08,0.9
20260736,snapshot,0,5,1.56,0.16,0.76
20260736,snapshot,1,5,1.28,0.1,0.78
20260736,snapshot,2,5,1.5,0.14,0.8
20260736,satcap,0,5,1.18,0.06,0.88
20260736,satcap,1,5,1.1,0.04,0.9
20260736,satcap,2,5,1.3,0.08,0.9
20260737,no_action,0,5,2.7,0.54,0.0
20260737,no_action,1,5,2.7,0.54,0.0
20260737,no_action,2,5,2.7,0.54,0.0
20260737,reactive,0,5,1.04,0.1,0.54
20260737,reactive,1,5,1.32,0.16,0.52
20260737,reactive,2,5,1.42,0.18,0.52
20260737,snapshot,0,5,0.96,0.04,0.76
20260737,snapshot,1,5,1.1600000000000001,0.08,0.76
20260737,snapshot,2,5,1.44,0.14,0.74
20260737,satcap,0,5,1.04,0.1,0.54
20260737,satcap,1,5,1.32,0.16,0.52
20260737,satcap,2,5,1.42,0.18,0.52
20260738,no_action,0,5,3.2,0.64,0.0
20260738,no_action,1,5,3.2,0.64,0.0
20260738,no_action,2,5,3.2,0.64,0.0
20260738,reactive,0,5,1.42,0.16,0.62
20260738,reactive,1,5,1.7000000000000002,0.22,0.6
20260738,reactive,2,5,1.5,0.18,0.6
20260738,snapshot,0,5,1.34,0.14,0.64
20260738,snapshot,1,5,1.7200000000000002,0.22,0.62
20260738,snapshot,2,5,1.52,0.18,0.62
20260738,satcap,0,5,1.42,0.16,0.62
20260738,satcap,1,5,1.7000000000000002,0.22,0.6
20260738,satcap,2,5,1.5,0.18,0.6
20260739,no_action,0,5,2.9,0.58,0.0
20260739,no_action,1,5,2.9,0.58,0.0
20260739,no_action,2,5,2.9,0.58,0.0
20260739,reactive,0,5,1.46,0.18,0.56
20260739,reactive,1,5,1.54,0.2,0.54
20260739,reactive,2,5,1.54,0.2,0.54
20260739,snapshot,0,5,1.0,0.04,0.8
20260739,snapshot,1,5,1.08,0.06,0.78
20260739,snapshot,2,5,1.1800000000000002,0.08,0.78
20260739,satcap,0,5,1.46,0.18,0.56
20260739,satcap,1,5,1.54,0.2,0.54
20260739,satcap,2,5,1.54,0.2,0.54
20260740,no_action,0,5,2.7,0.54,0.0
20260740,no_action,1,5,2.7,0.54,0.0
20260740,no_action,2,5,2.7,0.54,0.0
20260740,reactive,0,5,1.32,0.16,0.52
20260740,reactive,1,5,1.32,0.16,0.52
20260740,reactive,2,5,1.4,0.18,0.5
20260740,snapshot,0,5,1.3599999999999999,0.18,0.46
20260740,snapshot,1,5,1.46,0.2,0.46
20260740,snapshot,2,5,1.54,0.22,0.44
20260740,satcap,0,5,1.32,0.16,0.52
20260740,satcap,1,5,1.32,0.16,0.52
20260740,satcap,2,5,1.4,0.18,0.5
20260741,no_action,0,5,2.6,0.52,0.0
20260741,no_action,1,5,2.6,0.52,0.0
20260741,no_action,2,5,2.6,0.52,0.0
20260741,reactive,0,5,1.3,0.16,0.5
20260741,reactive,1,5,1.58,0.22,0.48
20260741,reactive,2,5,1.48,0.2,0.48
20260741,snapshot,0,5,1.06,0.06,0.76
20260741,snapshot,1,5,1.1600000000000001,0.08,0.76
20260741,snapshot,2,5,1.3399999999999999,0.12,0.74
20260741,satcap,0,5,1.3,0.16,0.5
20260741,satcap,1,5,1.58,0.22,0.48
20260741,satcap,2,5,1.48,0.2,0.48
20260742,no_action,0,5,2.3000000000000003,0.46,0.0
20260742,no_action,1,5,2.3000000000000003,0.46,0.0
20260742,no_action,2,5,2.3000000000000003,0.46,0.0
20260742,reactive,0,5,1.58,0.22,0.48
20260742,reactive,1,5,1.78,0.26,0.48
20260742,reactive,2,5,1.6,0.22,0.5
20260742,snapshot,0,5,1.6,0.22,0.5
20260742,snapshot,1,5,1.52,0.2,0.52
20260742,snapshot,2,5,1.54,0.2,0.54
20260742,satcap,0,5,1.58,0.22,0.48
20260742,satcap,1,5,1.78,0.26,0.48
20260742,satcap,2,5,1.6,0.22,0.5
20260743,no_action,0,5,3.7,0.74,0.0
20260743,no_action,1,5,3.7,0.74,0.0
20260743,no_action,2,5,3.7,0.74,0.0
20260743,reactive,0,5,1.24,0.1,0.74
20260743,reactive,1,5,1.3399999999999999,0.12,0.74
20260743,reactive,2,5,1.46,0.14,0.76
20260743,snapshot,0,5,1.38,0.12,0.78
20260743,snapshot,1,5,1.38,0.12,0.78
20260743,snapshot,2,5,1.68,0.18,0.78
20260743,satcap,0,5,1.24,0.1,0.74
20260743,satcap,1,5,1.3399999999999999,0.12,0.74
20260743,satcap,2,5,1.46,0.14,0.76
20260744,no_action,0,5,2.1,0.42,0.0
20260744,no_action,1,5,2.1,0.42,0.0
20260744,no_action,2,5,2.1,0.42,0.0
20260744,reactive,0,5,1.12,0.14,0.42
20260744,reactive,1,5,1.12,0.14,0.42
20260744,reactive,2,5,1.42,0.2,0.42
20260744,snapshot,0,5,1.3,0.16,0.5
20260744,snapshot,1,5,1.3,0.16,0.5
20260744,snapshot,2,5,1.48,0.2,0.48
20260744,satcap,0,5,1.12,0.14,0.42
20260744,satcap,1,5,1.12,0.14,0.42
20260744,satcap,2,5,1.42,0.2,0.42
20260745,no_action,0,5,3.5999999999999996,0.72,0.0
20260745,no_action,1,5,3.5999999999999996,0.72,0.0
20260745,no_action,2,5,3.5999999999999996,0.72,0.0
20260745,reactive,0,5,1.0,0.06,0.7
20260745,reactive,1,5,1.08,0.08,0.68
20260745,reactive,2,5,1.06,0.08,0.66
20260745,snapshot,0,5,1.12,0.08,0.72
20260745,snapshot,1,5,1.22,0.1,0.72
20260745,snapshot,2,5,1.2,0.1,0.7
20260745,satcap,0,5,1.0,0.06,0.7
20260745,satcap,1,5,1.08,0.08,0.68
20260745,satcap,2,5,1.06,0.08,0.66
20260746,no_action,0,5,1.9,0.38,0.0
20260746,no_action,1,5,1.9,0.38,0.0
20260746,no_action,2,5,1.9,0.38,0.0
20260746,reactive,0,5,1.46,0.22,0.36
20260746,reactive,1,5,1.46,0.22,0.36
20260746,reactive,2,5,1.38,0.2,0.38
20260746,snapshot,0,5,1.2999999999999998,0.18,0.4
20260746,snapshot,1,5,1.5,0.22,0.4
20260746,snapshot,2,5,1.6,0.24,0.4
20260746,satcap,0,5,1.46,0.22,0.36
20260746,satcap,1,5,1.46,0.22,0.36
20260746,satcap,2,5,1.38,0.2,0.38
20260747,no_action,0,5,2.4,0.48,0.0
20260747,no_action,1,5,2.4,0.48,0.0
20260747,no_action,2,5,2.4,0.48,0.0
20260747,reactive,0,5,1.48,0.2,0.48
20260747,reactive,1,5,1.9000000000000001,0.28,0.5
20260747,reactive,2,5,2.1,0.32,0.5
20260747,snapshot,0,5,1.32,0.14,0.62
20260747,snapshot,1,5,1.4,0.16,0.6
20260747,snapshot,2,5,1.9,0.26,0.6
20260747,satcap,0,5,1.48,0.2,0.48
20260747,satcap,1,5,1.9000000000000001,0.28,0.5
20260747,satcap,2,5,2.1,0.32,0.5
20260748,no_action,0,5,1.9,0.38,0.0
20260748,no_action,1,5,1.9,0.38,0.0
20260748,no_action,2,5,1.9,0.38,0.0
20260748,reactive,0,5,1.1800000000000002,0.16,0.38
20260748,reactive,1,5,1.2999999999999998,0.18,0.4
20260748,reactive,2,5,1.2999999999999998,0.18,0.4
20260748,snapshot,0,5,1.12,0.1,0.62
20260748,snapshot,1,5,1.52,0.18,0.62
20260748,snapshot,2,5,1.52,0.18,0.62
20260748,satcap,0,5,1.1800000000000002,0.16,0.38
20260748,satcap,1,5,1.2999999999999998,0.18,0.4
20260748,satcap,2,5,1.2999999999999998,0.18,0.4
20260749,no_action,0,5,4.3,0.86,0.0
20260749,no_action,1,5,4.3,0.86,0.0
20260749,no_action,2,5,4.3,0.86,0.0
20260749,reactive,0,5,1.3599999999999999,0.1,0.86
20260749,reactive,1,5,1.3599999999999999,0.1,0.86
20260749,reactive,2,5,1.3599999999999999,0.1,0.86
20260749,snapshot,0,5,1.6199999999999999,0.18,0.72
20260749,snapshot,1,5,1.92,0.24,0.72
20260749,snapshot,2,5,1.82,0.22,0.72
20260749,satcap,0,5,1.3599999999999999,0.1,0.86
20260749,satcap,1,5,1.3599999999999999,0.1,0.86
20260749,satcap,2,5,1.3599999999999999,0.1,0.86
20260750,no_action,0,5,3.2,0.64,0.0
20260750,no_action,1,5,3.2,0.64,0.0
20260750,no_action,2,5,3.2,0.64,0.0
20260750,reactive,0,5,1.34,0.14,0.64
20260750,reactive,1,5,1.54,0.18,0.64
20260750,reactive,2,5,1.54,0.18,0.64
20260750,snapshot,0,5,3.08,0.58,0.18
20260750,snapshot,1,5,2.8800000000000003,0.54,0.18
20260750,snapshot,2,5,2.8800000000000003,0.54,0.18
20260750,satcap,0,5,1.34,0.14,0.64
20260750,satcap,1,5,1.54,0.18,0.64
20260750,satcap,2,5,1.54,0.18,0.64
20260751,no_action,0,5,3.1,0.62,0.0
20260751,no_action,1,5,3.1,0.62,0.0
20260751,no_action,2,5,3.1,0.62,0.0
20260751,reactive,0,5,1.7200000000000002,0.22,0.62
20260751,reactive,1,5,1.52,0.18,0.62
20260751,reactive,2,5,1.9,0.26,0.6
20260751,snapshot,0,5,1.54,0.2,0.54
20260751,snapshot,1,5,1.86,0.26,0.56
20260751,snapshot,2,5,2.14,0.32,0.54
20260751,satcap,0,5,1.7200000000000002,0.22,0.62
20260751,satcap,1,5,1.52,0.18,0.62
20260751,satcap,2,5,1.9,0.26,0.6
20260752,no_action,0,5,3.5999999999999996,0.72,0.0
20260752,no_action,1,5,3.5999999999999996,0.72,0.0
20260752,no_action,2,5,3.5999999999999996,0.72,0.0
20260752,reactive,0,5,1.3399999999999999,0.12,0.74
20260752,reactive,1,5,1.74,0.2,0.74
20260752,reactive,2,5,1.64,0.18,0.74
20260752,snapshot,0,5,1.38,0.1,0.88
20260752,snapshot,1,5,1.48,0.12,0.88
20260752,snapshot,2,5,1.38,0.1,0.88
20260752,satcap,0,5,1.3399999999999999,0.12,0.74
